
18.7262     -31.4177     -5.98051
21.4976     -32.1128     -6.00275
25.0427     -33.1936      -6.2951
28.4669     -33.9218     -6.57049
31.9453      -34.245      -6.6915
35.3761     -34.8201     -6.89392
38.8152     -35.4884     -6.68237
42.3049     -35.7901     -6.41111
45.828     -36.3352     -6.02715
49.2272     -36.6424     -5.60455
52.5992     -37.2614     -5.13939
56.191     -37.6911      -4.4337
info
numpoints 12
useRealRAS 1
