
23.3036     -23.0964     -12.2297
28.5247     -23.1899     -12.3773
33.3871     -23.2895     -12.5234
38.2934     -23.2224     -12.6286
43.012     -23.5434     -12.9549
48.024     -23.6497     -13.1443
53.1213     -23.5521     -13.1991
57.9961     -23.9884     -13.4806
info
numpoints 8
useRealRAS 1
