
16.3211      3.04217     -20.1101
18.9363      2.93458     -18.8947
22.2032       2.6049     -17.7551
25.0673      2.19579     -16.7631
28.5302      1.79686      -15.277
31.6988      1.35315     -14.1524
34.7736      0.94418     -13.0483
38.2735     0.480383     -11.5171
41.4982    0.0965124     -10.4794
44.389    -0.157937     -9.37568
47.9598    -0.772804     -7.84106
51.0497    -0.992382     -6.73345
info
numpoints 12
useRealRAS 1
