
19.0854      -7.6671     -31.4464
22.1314     -7.41852     -30.7542
25.8542     -7.17259     -29.4602
29.2991     -6.74277     -28.8774
32.6999     -6.38093     -27.7533
36.0014     -6.08856     -26.7376
39.2108     -5.78901     -25.6409
42.5903     -5.09854     -24.2833
info
numpoints 8
useRealRAS 1
