
15.9844     -23.6217     -21.2931
18.3838     -22.8037     -21.4291
21.9929     -21.6721     -21.8508
25.2113      -21.039        -22.2
28.4843     -19.9692     -22.4177
31.7252     -19.2049     -22.7809
35.1486     -18.4891     -23.3223
38.3318     -17.7719     -23.6691
42.083     -16.9892     -24.0298
45.2565     -16.3063     -24.6985
info
numpoints 10
useRealRAS 1
