
-28.007     -21.2142     -12.0325
-32.9059     -21.2461     -10.9934
-37.7541     -21.4625     -9.96665
-42.741     -21.2768     -8.93732
-47.6507     -20.9809     -7.97094
-52.4233     -21.1677     -6.96921
-57.1209     -20.8843     -5.82039
-62.1823     -20.7728     -4.67267
info
numpoints 8
useRealRAS 1
