5.52702 -12.0337 -15.7415
8.39976 -12.1224 -15.8202
12.18 -11.7691 -16.0983
15.4995 -11.7942 -16.3516
19.0905 -11.9051 -16.4499
22.5603 -11.9721 -16.6292
26.0625 -12.1189 -16.6438
29.6534 -12.2298 -16.7422
33.1525 -12.2604 -17.0004
36.922 -12.3381 -17.1848
40.1538 -12.4379 -17.2733
43.5391 -12.5043 -17.4459
47.3076 -12.5433 -17.7115
50.269 -12.596 -17.8738
info
numpoints 14
useRealRAS 1
