-17.9218 -10.4739 -12.0072
-20.8633 -10.0859 -11.785
-24.1397 -9.83613 -11.6244
-27.8907 -9.85322 -10.4772
-31.3312 -9.5984 -10.3121
-34.6011 -9.20029 -10.0809
-38.3585 -9.36577 -9.0043
-41.4643 -8.9727 -8.77756
-45.7076 -8.97459 -7.61679
-48.9905 -8.87324 -7.52691
-52.5708 -8.74699 -6.31348
-55.8277 -8.05208 -5.94089
info
numpoints 12
useRealRAS 1
