
9.313197 -6.345764 -30.739320
12.131356 -6.223057 -30.979312
16.782988 -5.794136 -31.087235
20.636398 -5.594950 -31.744276
24.600447 -5.397547 -32.237687
28.683479 -5.316098 -32.374874
32.696309 -5.148983 -32.537206
36.751993 -4.987597 -32.787051
40.851075 -4.789616 -32.863901
44.949345 -4.620112 -33.156729
49.048155 -4.443293 -33.363833
53.060177 -4.269646 -33.567356
57.135134 -4.087872 -33.941671
60.862415 -3.882137 -34.986001
info
numpoints 14
useRealRAS 1
