
20.659443 -32.215532 -21.327565
23.622872 -33.346081 -20.508190
27.369620 -34.946053 -20.012960
31.147659 -36.306428 -19.438247
34.838376 -37.642282 -18.770889
38.333010 -39.013751 -18.311449
42.258979 -40.723118 -17.884615
46.025268 -42.316548 -17.558387
50.002333 -43.828632 -17.440390
53.611633 -45.339569 -17.135723
57.178072 -46.914795 -17.093115
61.206514 -48.138415 -16.804128
64.945183 -49.673070 -16.720812
69.223048 -51.091752 -16.475077
info
numpoints 14
useRealRAS 1
