
15.508983 -6.795666 -23.323998
18.636918 -5.855839 -22.981585
23.172368 -5.591572 -22.603198
26.995500 -5.020098 -22.183904
30.878883 -4.337036 -21.664872
35.022170 -4.108991 -21.527536
38.815171 -3.036935 -21.364289
42.589802 -2.343992 -20.796248
46.778007 -1.740222 -20.642666
50.701640 -1.451658 -20.400631
54.610668 -0.413259 -19.740884
58.538788 0.237164 -19.271515
62.793708 0.900268 -18.688664
66.723785 1.656846 -18.370245
info
numpoints 14
useRealRAS 1
