
20.235752 9.009142 -41.207523
23.205559 9.466328 -39.836176
26.947395 9.720580 -38.491722
30.239781 9.814741 -37.278759
34.201286 10.113500 -35.514645
37.841901 10.234982 -34.144564
41.372148 10.379409 -32.807856
45.380813 10.625933 -30.969831
49.083019 10.789769 -29.722670
52.387152 11.081977 -28.436008
56.491751 11.175961 -26.542564
60.020883 11.522477 -25.269095
info
numpoints 12
useRealRAS 1
