47.409848 -10.353253 -31.798536
47.361484 -10.353372 -31.798064
47.313120 -10.353490 -31.797592
47.264755 -10.353609 -31.797120
47.216391 -10.353727 -31.796648
47.168027 -10.353845 -31.796176
47.119662 -10.353964 -31.795704
47.071298 -10.354082 -31.795232
47.022934 -10.354200 -31.794761
46.974570 -10.354319 -31.794289
46.926205 -10.354437 -31.793817
46.877841 -10.354556 -31.793345
46.829477 -10.354674 -31.792873
46.781112 -10.354792 -31.792401
46.732748 -10.354911 -31.791929
46.684384 -10.355029 -31.791457
46.636020 -10.355147 -31.790986
46.587655 -10.355266 -31.790514
46.539291 -10.355384 -31.790042
46.490927 -10.355502 -31.789570
46.442563 -10.355621 -31.789098
46.394198 -10.355739 -31.788626
46.345834 -10.355858 -31.788154
46.297470 -10.355976 -31.787682
46.249105 -10.356094 -31.787210
46.200741 -10.356213 -31.786739
46.152377 -10.356331 -31.786267
46.104013 -10.356449 -31.785795
46.055648 -10.356568 -31.785323
46.007284 -10.356686 -31.784851
45.958920 -10.356804 -31.784379
45.910555 -10.356923 -31.783907
45.862191 -10.357041 -31.783435
45.813827 -10.357160 -31.782964
45.765463 -10.357278 -31.782492
45.717098 -10.357396 -31.782020
45.668734 -10.357515 -31.781548
45.620370 -10.357633 -31.781076
45.572005 -10.357751 -31.780604
45.523641 -10.357870 -31.780132
45.475277 -10.357988 -31.779660
45.426913 -10.358107 -31.779189
45.378548 -10.358225 -31.778717
45.330184 -10.358343 -31.778245
45.281820 -10.358462 -31.777773
45.233456 -10.358580 -31.777301
45.185091 -10.358698 -31.776829
45.136727 -10.358817 -31.776357
45.088363 -10.358935 -31.775885
45.039998 -10.359053 -31.775414
44.991634 -10.359172 -31.774942
44.943270 -10.359290 -31.774470
44.894906 -10.359409 -31.773998
44.846541 -10.359527 -31.773526
44.798177 -10.359645 -31.773054
44.749813 -10.359764 -31.772582
44.701448 -10.359882 -31.772110
44.653084 -10.360000 -31.771638
44.604720 -10.360119 -31.771167
44.556356 -10.360237 -31.770695
44.507991 -10.360355 -31.770223
44.459627 -10.360474 -31.769751
44.411263 -10.360592 -31.769279
44.362899 -10.360711 -31.768807
44.314534 -10.360829 -31.768335
44.266170 -10.360947 -31.767863
44.217806 -10.361066 -31.767392
44.169441 -10.361184 -31.766920
44.121077 -10.361302 -31.766448
44.072713 -10.361421 -31.765976
44.024349 -10.361539 -31.765504
43.975984 -10.361657 -31.765032
43.927620 -10.361776 -31.764560
43.879256 -10.361894 -31.764088
43.830891 -10.362013 -31.763617
43.782527 -10.362131 -31.763145
43.734163 -10.362249 -31.762673
43.685799 -10.362368 -31.762201
43.637434 -10.362486 -31.761729
43.589070 -10.362604 -31.761257
43.540706 -10.362723 -31.760785
43.492341 -10.362841 -31.760313
43.443977 -10.362960 -31.759842
43.395613 -10.363078 -31.759370
43.347249 -10.363196 -31.758898
43.298884 -10.363315 -31.758426
43.250520 -10.363433 -31.757954
43.202156 -10.363551 -31.757482
43.153792 -10.363670 -31.757010
43.105427 -10.363788 -31.756538
43.057063 -10.363906 -31.756066
43.008699 -10.364025 -31.755595
42.960334 -10.364143 -31.755123
42.911970 -10.364262 -31.754651
42.863606 -10.364380 -31.754179
42.815242 -10.364498 -31.753707
42.766877 -10.364617 -31.753235
42.718513 -10.364735 -31.752763
42.670149 -10.364853 -31.752291
42.621784 -10.364972 -31.751820
42.573420 -10.365090 -31.751348
42.525056 -10.365208 -31.750876
42.476692 -10.365327 -31.750404
42.428327 -10.365445 -31.749932
42.379963 -10.365564 -31.749460
42.331599 -10.365682 -31.748988
42.283234 -10.365800 -31.748516
42.234870 -10.365919 -31.748045
42.186506 -10.366037 -31.747573
42.138142 -10.366155 -31.747101
42.089777 -10.366274 -31.746629
42.041413 -10.366392 -31.746157
41.993049 -10.366510 -31.745685
41.944685 -10.366629 -31.745213
41.896320 -10.366747 -31.744741
41.847956 -10.366866 -31.744270
41.799592 -10.366984 -31.743798
41.751227 -10.367102 -31.743326
41.702863 -10.367221 -31.742854
41.654499 -10.367339 -31.742382
41.606135 -10.367457 -31.741910
41.557770 -10.367576 -31.741438
41.509406 -10.367694 -31.740966
41.461042 -10.367813 -31.740495
41.412677 -10.367931 -31.740023
41.364313 -10.368049 -31.739551
41.315949 -10.368168 -31.739079
41.267585 -10.368286 -31.738607
41.219220 -10.368404 -31.738135
41.170856 -10.368523 -31.737663
41.122492 -10.368641 -31.737191
41.074128 -10.368759 -31.736719
41.025763 -10.368878 -31.736248
40.977399 -10.368996 -31.735776
40.929035 -10.369115 -31.735304
40.880670 -10.369233 -31.734832
40.832306 -10.369351 -31.734360
40.783942 -10.369470 -31.733888
40.735578 -10.369588 -31.733416
40.687213 -10.369706 -31.732944
40.638849 -10.369825 -31.732473
40.590485 -10.369943 -31.732001
40.542120 -10.370061 -31.731529
40.493756 -10.370180 -31.731057
40.445392 -10.370298 -31.730585
40.397028 -10.370417 -31.730113
40.348663 -10.370535 -31.729641
40.300299 -10.370653 -31.729169
40.251935 -10.370772 -31.728698
40.203570 -10.370890 -31.728226
40.155206 -10.371008 -31.727754
40.106842 -10.371127 -31.727282
40.058478 -10.371245 -31.726810
40.010113 -10.371364 -31.726338
39.961749 -10.371482 -31.725866
39.913385 -10.371600 -31.725394
39.865021 -10.371719 -31.724923
39.816656 -10.371837 -31.724451
39.768292 -10.371955 -31.723979
39.719928 -10.372074 -31.723507
39.671563 -10.372192 -31.723035
39.623199 -10.372310 -31.722563
39.574835 -10.372429 -31.722091
39.526471 -10.372547 -31.721619
39.478106 -10.372666 -31.721147
39.429742 -10.372784 -31.720676
39.381378 -10.372902 -31.720204
39.333013 -10.373021 -31.719732
39.284649 -10.373139 -31.719260
39.236285 -10.373257 -31.718788
39.187921 -10.373376 -31.718316
39.139556 -10.373494 -31.717844
39.091192 -10.373612 -31.717372
39.042828 -10.373731 -31.716901
38.994464 -10.373849 -31.716429
38.946099 -10.373968 -31.715957
38.897735 -10.374086 -31.715485
38.849371 -10.374204 -31.715013
38.801006 -10.374323 -31.714541
38.752642 -10.374441 -31.714069
38.704278 -10.374559 -31.713597
38.655914 -10.374678 -31.713126
38.607549 -10.374796 -31.712654
38.559185 -10.374914 -31.712182
38.510821 -10.375033 -31.711710
38.462456 -10.375151 -31.711238
38.414092 -10.375270 -31.710766
38.365728 -10.375388 -31.710294
38.317364 -10.375506 -31.709822
38.268999 -10.375625 -31.709351
38.220635 -10.375743 -31.708879
38.172271 -10.375861 -31.708407
38.123906 -10.375980 -31.707935
38.075542 -10.376098 -31.707463
38.027178 -10.376217 -31.706991
37.978814 -10.376335 -31.706519
37.930449 -10.376453 -31.706047
37.882085 -10.376572 -31.705575
37.833721 -10.376690 -31.705104
37.785357 -10.376808 -31.704632
37.736992 -10.376927 -31.704160
37.688628 -10.377045 -31.703688
37.640264 -10.377163 -31.703216
37.591899 -10.377282 -31.702744
37.543535 -10.377400 -31.702272
37.495171 -10.377519 -31.701800
37.446807 -10.377637 -31.701329
37.398442 -10.377755 -31.700857
37.350078 -10.377874 -31.700385
37.301714 -10.377992 -31.699913
37.253349 -10.378110 -31.699441
37.204985 -10.378229 -31.698969
37.156621 -10.378347 -31.698497
37.108257 -10.378465 -31.698025
37.059892 -10.378584 -31.697554
37.011528 -10.378702 -31.697082
36.963164 -10.378821 -31.696610
36.914799 -10.378939 -31.696138
36.866435 -10.379057 -31.695666
36.818071 -10.379176 -31.695194
36.769707 -10.379294 -31.694722
36.721342 -10.379412 -31.694250
36.672978 -10.379531 -31.693779
36.624614 -10.379649 -31.693307
36.576250 -10.379768 -31.692835
36.527885 -10.379886 -31.692363
36.479521 -10.380004 -31.691891
36.431157 -10.380123 -31.691419
36.382792 -10.380241 -31.690947
36.334428 -10.380359 -31.690475
36.286064 -10.380478 -31.690004
36.237700 -10.380596 -31.689532
36.189335 -10.380714 -31.689060
36.140971 -10.380833 -31.688588
36.092607 -10.380951 -31.688116
36.044242 -10.381070 -31.687644
35.995878 -10.381188 -31.687172
35.947514 -10.381306 -31.686700
35.899150 -10.381425 -31.686228
35.850785 -10.381543 -31.685757
35.802421 -10.381661 -31.685285
35.754057 -10.381780 -31.684813
35.705693 -10.381898 -31.684341
35.657328 -10.382016 -31.683869
35.608964 -10.382135 -31.683397
35.560600 -10.382253 -31.682925
35.512235 -10.382372 -31.682453
35.463871 -10.382490 -31.681982
35.415507 -10.382608 -31.681510
35.367143 -10.382727 -31.681038
35.318778 -10.382845 -31.680566
35.270414 -10.382963 -31.680094
35.222050 -10.383082 -31.679622
35.173685 -10.383200 -31.679150
35.125321 -10.383318 -31.678678
35.076957 -10.383437 -31.678207
35.028593 -10.383555 -31.677735
34.980228 -10.383674 -31.677263
34.931864 -10.383792 -31.676791
34.883500 -10.383910 -31.676319
34.835135 -10.384029 -31.675847
34.786771 -10.384147 -31.675375
34.738407 -10.384265 -31.674903
34.690043 -10.384384 -31.674432
34.641678 -10.384502 -31.673960
34.593314 -10.384621 -31.673488
34.544950 -10.384739 -31.673016
34.496586 -10.384857 -31.672544
34.448221 -10.384976 -31.672072
34.399857 -10.385094 -31.671600
34.351493 -10.385212 -31.671128
34.303128 -10.385331 -31.670656
34.254764 -10.385449 -31.670185
34.206400 -10.385567 -31.669713
34.158036 -10.385686 -31.669241
34.109671 -10.385804 -31.668769
34.061307 -10.385923 -31.668297
34.012943 -10.386041 -31.667825
33.964578 -10.386159 -31.667353
33.916214 -10.386278 -31.666881
33.867850 -10.386396 -31.666410
33.819486 -10.386514 -31.665938
33.771121 -10.386633 -31.665466
33.722757 -10.386751 -31.664994
33.674393 -10.386869 -31.664522
33.626028 -10.386988 -31.664050
33.577664 -10.387106 -31.663578
33.529300 -10.387225 -31.663106
33.480936 -10.387343 -31.662635
33.432571 -10.387461 -31.662163
33.384207 -10.387580 -31.661691
33.335843 -10.387698 -31.661219
33.287479 -10.387816 -31.660747
33.239114 -10.387935 -31.660275
33.190750 -10.388053 -31.659803
33.142386 -10.388172 -31.659331
33.094021 -10.388290 -31.658860
33.045657 -10.388408 -31.658388
32.997293 -10.388527 -31.657916
32.948929 -10.388645 -31.657444
32.900564 -10.388763 -31.656972
32.852200 -10.388882 -31.656500
32.803836 -10.389000 -31.656028
32.755471 -10.389118 -31.655556
32.707107 -10.389237 -31.655084
32.658743 -10.389355 -31.654613
32.610379 -10.389474 -31.654141
32.562014 -10.389592 -31.653669
32.513650 -10.389710 -31.653197
32.465286 -10.389829 -31.652725
32.416922 -10.389947 -31.652253
32.368557 -10.390065 -31.651781
32.320193 -10.390184 -31.651309
32.271829 -10.390302 -31.650838
32.223464 -10.390420 -31.650366
32.175100 -10.390539 -31.649894
32.126736 -10.390657 -31.649422
32.078372 -10.390776 -31.648950
32.030007 -10.390894 -31.648478
31.981643 -10.391012 -31.648006
31.933279 -10.391131 -31.647534
31.884914 -10.391249 -31.647063
31.836550 -10.391367 -31.646591
31.788186 -10.391486 -31.646119
31.739822 -10.391604 -31.645647
31.691457 -10.391722 -31.645175
31.643093 -10.391841 -31.644703
31.594729 -10.391959 -31.644231
31.546364 -10.392078 -31.643759
31.498000 -10.392196 -31.643288
31.449636 -10.392314 -31.642816
31.401272 -10.392433 -31.642344
31.352907 -10.392551 -31.641872
31.304543 -10.392669 -31.641400
31.256179 -10.392788 -31.640928
31.207815 -10.392906 -31.640456
31.159450 -10.393025 -31.639984
31.111086 -10.393143 -31.639513
31.062722 -10.393261 -31.639041
31.014357 -10.393380 -31.638569
30.965993 -10.393498 -31.638097
30.917629 -10.393616 -31.637625
30.869265 -10.393735 -31.637153
30.820900 -10.393853 -31.636681
30.772536 -10.393971 -31.636209
30.724172 -10.394090 -31.635737
30.675807 -10.394208 -31.635266
30.627443 -10.394327 -31.634794
30.579079 -10.394445 -31.634322
30.530715 -10.394563 -31.633850
30.482350 -10.394682 -31.633378
30.433986 -10.394800 -31.632906
30.385622 -10.394918 -31.632434
30.337258 -10.395037 -31.631962
30.288893 -10.395155 -31.631491
30.240529 -10.395273 -31.631019
30.192165 -10.395392 -31.630547
30.143800 -10.395510 -31.630075
30.095436 -10.395629 -31.629603
30.047072 -10.395747 -31.629131
29.998708 -10.395865 -31.628659
29.950343 -10.395984 -31.628187
29.901979 -10.396102 -31.627716
29.853615 -10.396220 -31.627244
29.805250 -10.396339 -31.626772
29.756886 -10.396457 -31.626300
29.708522 -10.396576 -31.625828
29.660158 -10.396694 -31.625356
29.611793 -10.396812 -31.624884
29.563429 -10.396931 -31.624412
29.515065 -10.397049 -31.623941
29.466700 -10.397167 -31.623469
29.418336 -10.397286 -31.622997
29.369972 -10.397404 -31.622525
29.321608 -10.397522 -31.622053
29.273243 -10.397641 -31.621581
29.224879 -10.397759 -31.621109
29.176515 -10.397878 -31.620637
29.128151 -10.397996 -31.620165
29.079786 -10.398114 -31.619694
29.031422 -10.398233 -31.619222
28.983058 -10.398351 -31.618750
28.934693 -10.398469 -31.618278
28.886329 -10.398588 -31.617806
28.837965 -10.398706 -31.617334
28.789601 -10.398824 -31.616862
28.741236 -10.398943 -31.616390
28.692872 -10.399061 -31.615919
28.644508 -10.399180 -31.615447
28.596143 -10.399298 -31.614975
28.547779 -10.399416 -31.614503
28.499415 -10.399535 -31.614031
28.451051 -10.399653 -31.613559
28.402686 -10.399771 -31.613087
28.354322 -10.399890 -31.612615
28.305958 -10.400008 -31.612144
28.257593 -10.400126 -31.611672
28.209229 -10.400245 -31.611200
28.160865 -10.400363 -31.610728
28.112501 -10.400482 -31.610256
28.064136 -10.400600 -31.609784
28.015772 -10.400718 -31.609312
27.967408 -10.400837 -31.608840
27.919044 -10.400955 -31.608369
27.870679 -10.401073 -31.607897
27.822315 -10.401192 -31.607425
27.773951 -10.401310 -31.606953
27.725586 -10.401429 -31.606481
27.677222 -10.401547 -31.606009
27.628858 -10.401665 -31.605537
27.580494 -10.401784 -31.605065
27.532129 -10.401902 -31.604593
27.483765 -10.402020 -31.604122
27.435401 -10.402139 -31.603650
27.387036 -10.402257 -31.603178
27.338672 -10.402375 -31.602706
27.290308 -10.402494 -31.602234
27.241944 -10.402612 -31.601762
27.193579 -10.402731 -31.601290
27.145215 -10.402849 -31.600818
27.096851 -10.402967 -31.600347
27.048487 -10.403086 -31.599875
27.000122 -10.403204 -31.599403
26.951758 -10.403322 -31.598931
26.903394 -10.403441 -31.598459
26.855029 -10.403559 -31.597987
26.806665 -10.403677 -31.597515
26.758301 -10.403796 -31.597043
26.709937 -10.403914 -31.596572
26.661572 -10.404033 -31.596100
26.613208 -10.404151 -31.595628
26.564844 -10.404269 -31.595156
26.516479 -10.404388 -31.594684
26.468115 -10.404506 -31.594212
26.419751 -10.404624 -31.593740
26.371387 -10.404743 -31.593268
26.323022 -10.404861 -31.592797
26.274658 -10.404980 -31.592325
26.226294 -10.405098 -31.591853
26.177929 -10.405216 -31.591381
26.129565 -10.405335 -31.590909
26.081201 -10.405453 -31.590437
26.032837 -10.405571 -31.589965
25.984472 -10.405690 -31.589493
25.936108 -10.405808 -31.589022
25.887744 -10.405926 -31.588550
25.839380 -10.406045 -31.588078
25.791015 -10.406163 -31.587606
25.742651 -10.406282 -31.587134
25.694287 -10.406400 -31.586662
25.645922 -10.406518 -31.586190
25.597558 -10.406637 -31.585718
25.549194 -10.406755 -31.585246
25.500830 -10.406873 -31.584775
25.452465 -10.406992 -31.584303
25.404101 -10.407110 -31.583831
25.355737 -10.407228 -31.583359
25.307372 -10.407347 -31.582887
25.259008 -10.407465 -31.582415
25.210644 -10.407584 -31.581943
25.162280 -10.407702 -31.581471
25.113915 -10.407820 -31.581000
25.065551 -10.407939 -31.580528
25.017187 -10.408057 -31.580056
24.968823 -10.408175 -31.579584
24.920458 -10.408294 -31.579112
24.872094 -10.408412 -31.578640
24.823730 -10.408530 -31.578168
24.775365 -10.408649 -31.577696
24.727001 -10.408767 -31.577225
24.678637 -10.408886 -31.576753
24.630273 -10.409004 -31.576281
24.581908 -10.409122 -31.575809
24.533544 -10.409241 -31.575337
24.485180 -10.409359 -31.574865
24.436815 -10.409477 -31.574393
24.388451 -10.409596 -31.573921
24.340087 -10.409714 -31.573450
24.291723 -10.409833 -31.572978
24.243358 -10.409951 -31.572506
24.194994 -10.410069 -31.572034
24.146630 -10.410188 -31.571562
24.098265 -10.410306 -31.571090
24.049901 -10.410424 -31.570618
24.001537 -10.410543 -31.570146
23.953173 -10.410661 -31.569674
23.904808 -10.410779 -31.569203
23.856444 -10.410898 -31.568731
23.808080 -10.411016 -31.568259
23.759716 -10.411135 -31.567787
23.711351 -10.411253 -31.567315
23.662987 -10.411371 -31.566843
23.614623 -10.411490 -31.566371
23.566258 -10.411608 -31.565899
23.517894 -10.411726 -31.565428
23.469530 -10.411845 -31.564956
23.421166 -10.411963 -31.564484
23.372801 -10.412081 -31.564012
23.324437 -10.412200 -31.563540
23.276073 -10.412318 -31.563068
23.227708 -10.412437 -31.562596
23.179344 -10.412555 -31.562124
23.130980 -10.412673 -31.561653
23.082616 -10.412792 -31.561181
23.034251 -10.412910 -31.560709
22.985887 -10.413028 -31.560237
22.937523 -10.413147 -31.559765
22.889158 -10.413265 -31.559293
22.840794 -10.413383 -31.558821
22.792430 -10.413502 -31.558349
22.744066 -10.413620 -31.557878
22.695701 -10.413739 -31.557406
22.647337 -10.413857 -31.556934
22.598973 -10.413975 -31.556462
22.550609 -10.414094 -31.555990
22.502244 -10.414212 -31.555518
22.453880 -10.414330 -31.555046
22.405516 -10.414449 -31.554574
22.357151 -10.414567 -31.554102
22.308787 -10.414686 -31.553631
22.260423 -10.414804 -31.553159
22.212059 -10.414922 -31.552687
22.163694 -10.415041 -31.552215
22.115330 -10.415159 -31.551743
22.066966 -10.415277 -31.551271
22.018601 -10.415396 -31.550799
21.970237 -10.415514 -31.550327
21.921873 -10.415632 -31.549856
21.873509 -10.415751 -31.549384
21.825144 -10.415869 -31.548912
21.776780 -10.415988 -31.548440
21.728416 -10.416106 -31.547968
21.680052 -10.416224 -31.547496
21.631687 -10.416343 -31.547024
21.583323 -10.416461 -31.546552
21.534959 -10.416579 -31.546081
21.486594 -10.416698 -31.545609
21.438230 -10.416816 -31.545137
21.389866 -10.416934 -31.544665
21.341502 -10.417053 -31.544193
21.293137 -10.417171 -31.543721
21.244773 -10.417290 -31.543249
21.196409 -10.417408 -31.542777
21.148044 -10.417526 -31.542306
21.099680 -10.417645 -31.541834
21.051316 -10.417763 -31.541362
21.002952 -10.417881 -31.540890
20.954587 -10.418000 -31.540418
20.906223 -10.418118 -31.539946
20.857859 -10.418237 -31.539474
20.809494 -10.418355 -31.539002
20.761130 -10.418473 -31.538531
20.712766 -10.418592 -31.538059
20.664402 -10.418710 -31.537587
20.616037 -10.418828 -31.537115
20.567673 -10.418947 -31.536643
20.519309 -10.419065 -31.536171
20.470945 -10.419183 -31.535699
20.422580 -10.419302 -31.535227
20.374216 -10.419420 -31.534755
20.325852 -10.419539 -31.534284
20.277487 -10.419657 -31.533812
20.229123 -10.419775 -31.533340
20.180759 -10.419894 -31.532868
20.132395 -10.420012 -31.532396
20.084030 -10.420130 -31.531924
20.035666 -10.420249 -31.531452
19.987302 -10.420367 -31.530980
19.938937 -10.420485 -31.530509
19.890573 -10.420604 -31.530037
19.842209 -10.420722 -31.529565
19.793845 -10.420841 -31.529093
19.745480 -10.420959 -31.528621
19.697116 -10.421077 -31.528149
19.648752 -10.421196 -31.527677
19.600387 -10.421314 -31.527205
19.552023 -10.421432 -31.526734
19.503659 -10.421551 -31.526262
19.455295 -10.421669 -31.525790
19.406930 -10.421787 -31.525318
19.358566 -10.421906 -31.524846
19.310202 -10.422024 -31.524374
19.261838 -10.422143 -31.523902
19.213473 -10.422261 -31.523430
19.165109 -10.422379 -31.522959
19.116745 -10.422498 -31.522487
19.068380 -10.422616 -31.522015
19.020016 -10.422734 -31.521543
18.971652 -10.422853 -31.521071
18.923288 -10.422971 -31.520599
18.874923 -10.423090 -31.520127
18.826559 -10.423208 -31.519655
18.778195 -10.423326 -31.519183
18.729830 -10.423445 -31.518712
18.681466 -10.423563 -31.518240
18.633102 -10.423681 -31.517768
18.584738 -10.423800 -31.517296
18.536373 -10.423918 -31.516824
18.488009 -10.424036 -31.516352
18.439645 -10.424155 -31.515880
18.391281 -10.424273 -31.515408
18.342916 -10.424392 -31.514937
18.294552 -10.424510 -31.514465
18.246188 -10.424628 -31.513993
18.197823 -10.424747 -31.513521
18.149459 -10.424865 -31.513049
18.101095 -10.424983 -31.512577
18.052731 -10.425102 -31.512105
18.004366 -10.425220 -31.511633
17.956002 -10.425338 -31.511162
17.907638 -10.425457 -31.510690
17.859273 -10.425575 -31.510218
17.810909 -10.425694 -31.509746
17.762545 -10.425812 -31.509274
17.714181 -10.425930 -31.508802
17.665816 -10.426049 -31.508330
17.617452 -10.426167 -31.507858
17.569088 -10.426285 -31.507387
17.520723 -10.426404 -31.506915
17.472359 -10.426522 -31.506443
17.423995 -10.426641 -31.505971
17.375631 -10.426759 -31.505499
17.327266 -10.426877 -31.505027
17.278902 -10.426996 -31.504555
17.230538 -10.427114 -31.504083
17.182174 -10.427232 -31.503611
17.133809 -10.427351 -31.503140
17.085445 -10.427469 -31.502668
17.037081 -10.427587 -31.502196
16.988716 -10.427706 -31.501724
